FileID,FileName,TimeTaken (ms),TrialNum,Method,EncryptionMethod
9,dataset_9.csv,8402.50,10,JS,caesar
9,dataset_9.csv,9228.30,10,WASM,caesar
10,dataset_10.csv,8313.80,1,JS,caesar
10,dataset_10.csv,9171.00,1,WASM,caesar
10,dataset_10.csv,7714.70,2,JS,caesar
10,dataset_10.csv,9084.10,2,WASM,caesar
10,dataset_10.csv,7655.40,3,JS,caesar
10,dataset_10.csv,9236.20,3,WASM,caesar
10,dataset_10.csv,8257.20,4,JS,caesar
10,dataset_10.csv,8918.60,4,WASM,caesar
10,dataset_10.csv,7403.90,5,JS,caesar
10,dataset_10.csv,9172.40,5,WASM,caesar
10,dataset_10.csv,7518.30,6,JS,caesar
10,dataset_10.csv,10828.70,6,WASM,caesar
10,dataset_10.csv,8275.10,7,JS,caesar
10,dataset_10.csv,9022.20,7,WASM,caesar
10,dataset_10.csv,7517.50,8,JS,caesar
10,dataset_10.csv,9245.00,8,WASM,caesar
10,dataset_10.csv,7597.60,9,JS,caesar
10,dataset_10.csv,10003.10,9,WASM,caesar
10,dataset_10.csv,8852.00,10,JS,caesar
10,dataset_10.csv,9336.50,10,WASM,caesar
