FileID,FileName,TimeTaken (ms),TrialNum,Method,EncryptionMethod
9,dataset_9.csv,7088.60,3,JS,caesar
9,dataset_9.csv,9340.30,3,WASM,caesar
9,dataset_9.csv,7743.30,4,JS,caesar
9,dataset_9.csv,10850.90,4,WASM,caesar
9,dataset_9.csv,7319.00,5,JS,caesar
9,dataset_9.csv,9229.10,5,WASM,caesar
9,dataset_9.csv,7202.30,6,JS,caesar
9,dataset_9.csv,9222.90,6,WASM,caesar
9,dataset_9.csv,7091.70,7,JS,caesar
9,dataset_9.csv,9293.90,7,WASM,caesar
9,dataset_9.csv,7728.90,8,JS,caesar
9,dataset_9.csv,9312.30,8,WASM,caesar
9,dataset_9.csv,7014.20,9,JS,caesar
9,dataset_9.csv,9390.30,9,WASM,caesar
9,dataset_9.csv,7768.70,10,JS,caesar
9,dataset_9.csv,10403.90,10,WASM,caesar
10,dataset_10.csv,8317.10,1,JS,caesar
10,dataset_10.csv,9179.30,1,WASM,caesar
10,dataset_10.csv,7155.30,2,JS,caesar
10,dataset_10.csv,9495.50,2,WASM,caesar
10,dataset_10.csv,7142.70,3,JS,caesar
10,dataset_10.csv,9236.00,3,WASM,caesar
10,dataset_10.csv,7709.40,4,JS,caesar
10,dataset_10.csv,9110.70,4,WASM,caesar
10,dataset_10.csv,6972.30,5,JS,caesar
10,dataset_10.csv,9385.30,5,WASM,caesar
10,dataset_10.csv,7063.70,6,JS,caesar
10,dataset_10.csv,9327.10,6,WASM,caesar
10,dataset_10.csv,7720.10,7,JS,caesar
10,dataset_10.csv,9106.10,7,WASM,caesar
10,dataset_10.csv,6933.40,8,JS,caesar
10,dataset_10.csv,9331.00,8,WASM,caesar
10,dataset_10.csv,7230.00,9,JS,caesar
10,dataset_10.csv,9348.90,9,WASM,caesar
10,dataset_10.csv,7709.00,10,JS,caesar
10,dataset_10.csv,9179.60,10,WASM,caesar
